"","ID","word","nugget","argument","Attack"
"26854",2167,"systems","O","I-System","Ransom"
"26855",2832,"Midland","O","B-Organization","Ransom"
"26856",2832,"a","B-Ransom","O","Ransom"
"26857",2832,"ransom","I-Ransom","O","Ransom"
"26858",2832,"demand","I-Ransom","O","Ransom"
"26859",2539,"the","O","B-Person","Ransom"
"26860",2539,"hackers","O","I-Person","Ransom"
"26861",2539,"could","B-Databreach","O","Databreach"
"26862",2539,"steal","I-Databreach","O","Databreach"
"26863",2539,"login","O","B-PII","Databreach"
"26864",2539,"credentials","O","I-PII","Databreach"
"26865",2539,"sites","O","B-Website","Databreach"
"26866",2539,"bank","O","B-Organization","Databreach"
"26867",2539,"legitimate","O","B-Website","Databreach"
"26868",2539,"web","O","I-Website","Databreach"
"26869",2539,"addresses","O","I-Website","Databreach"
"26870",3138,"the","O","B-Person","Databreach"
"26871",3138,"hackers","O","I-Person","Databreach"
"26872",3138,"collecting","B-Databreach","O","Databreach"
"26873",3138,"the","O","B-PII","Databreach"
"26874",3138,"credit","O","I-PII","Databreach"
"26875",3138,"card","O","I-PII","Databreach"
"26876",3138,"details","O","I-PII","Databreach"
"26877",3138,"Saturday","O","B-Time","Databreach"
"26878",3138,"afternoon","O","I-Time","Databreach"
"26879",8218,"phishing","B-Phishing","O","Phishing"
"26880",8218,"the","O","B-Website","Phishing"
"26881",8218,"spoofed","O","I-Website","Phishing"
"26882",8218,"sites","O","I-Website","Phishing"
"26883",8218,"infected","O","B-Purpose","Phishing"
"26884",8218,"victims","O","I-Purpose","Phishing"
"26885",8218,"with","O","I-Purpose","Phishing"
"26886",8218,"a","O","I-Purpose","Phishing"
"26887",8218,"malware","O","I-Purpose","Phishing"
"26888",8218,"download","O","I-Purpose","Phishing"
"26889",8218,"disguised","B-Phishing","O","Phishing"
"26890",8218,"the","O","B-Software","Phishing"
"26891",8218,"Trusteer","O","I-Software","Phishing"
"26892",8218,"browser","O","I-Software","Phishing"
"26893",8218,"security","O","I-Software","Phishing"
"26894",8218,"plug-in","O","I-Software","Phishing"
"26895",8241,"the","O","B-Malware","Phishing"
"26896",8241,"malware","O","I-Malware","Phishing"
"26897",8241,"harvests","B-Databreach","O","Databreach"
"26898",8241,"banking","O","B-PII","Databreach"
"26899",8241,"logins","O","I-PII","Databreach"
"26900",8241,"the","O","B-Organization","Databreach"
"26901",8241,"Brazilian","O","I-Organization","Databreach"
"26902",8241,"banks","O","I-Organization","Databreach"
"26903",8241,"eight","O","B-Organization","Databreach"
"26904",8241,"others","O","I-Organization","Databreach"
"26905",8241,"email","O","B-Data","Databreach"
"26906",8241,"FTP","O","B-PII","Databreach"
"26907",8241,"credentials","O","I-PII","Databreach"
"26908",8241,"contact","O","B-Data","Databreach"
"26909",8241,"lists","O","I-Data","Databreach"
"26910",8241,"Outlook","O","B-Software","Databreach"
"26911",8241,"Exchange","O","B-Software","Databreach"
"26912",8319,"the","O","B-Person","Databreach"
"26913",8319,"attackers","O","I-Person","Databreach"
"26914",8319,"have","B-Databreach","O","Databreach"
"26915",8319,"harvested","I-Databreach","O","Databreach"
"26916",8319,"hundreds","O","B-Number","Databreach"
"26917",8319,"of","O","I-Number","Databreach"
"26918",8319,"thousands","O","I-Number","Databreach"
"26919",8319,"millions","O","B-Number","Databreach"
"26920",8319,"customers","O","B-Person","Databreach"
"26921",8319,"account","O","B-PII","Databreach"
"26922",8319,"details","O","I-PII","Databreach"
"26923",8319,"phishing","O","B-Capabilities","Databreach"
"26924",8319,"scheme","O","I-Capabilities","Databreach"
"26925",8319,"and","O","I-Capabilities","Databreach"
"26926",8319,"malware","O","I-Capabilities","Databreach"
"26927",8319,"redirecting","O","B-Capabilities","Databreach"
"26928",8319,"ATM","O","I-Capabilities","Databreach"
"26929",8319,"and","O","I-Capabilities","Databreach"
"26930",8319,"point-of-sale","O","I-Capabilities","Databreach"
"26931",8319,"transactions","O","I-Capabilities","Databreach"
"26932",8319,"to","O","I-Capabilities","Databreach"
"26933",8319,"infrastructure","O","I-Capabilities","Databreach"
"26934",377,"Apple","O","B-Organization","Databreach"
"26935",377,"customers","O","B-Person","Databreach"
"26936",377,"its","O","B-System","Databreach"
"26937",377,"systems","O","I-System","Databreach"
"26938",377,"have","B-Databreach","O","Databreach"
"26939",377,"not","I-Databreach","O","Databreach"
"26940",377,"been","I-Databreach","O","Databreach"
"26941",377,"breached","I-Databreach","O","Databreach"
"26942",377,"a","O","B-Person","Databreach"
"26943",377,"hacker","O","I-Person","Databreach"
"26944",377,"hackers","O","B-Person","Databreach"
"26945",377,"threaten","O","B-Capabilities","Databreach"
"26946",377,"to","O","I-Capabilities","Databreach"
"26947",377,"remotely","O","I-Capabilities","Databreach"
"26948",377,"wipe","O","I-Capabilities","Databreach"
"26949",377,"hundreds","O","I-Capabilities","Databreach"
"26950",377,"of","O","I-Capabilities","Databreach"
"26951",377,"millions","O","I-Capabilities","Databreach"
"26952",377,"iPhones","O","I-Capabilities","Databreach"
"26953",377,"of","O","I-Capabilities","Databreach"
"26954",377,"all","O","I-Capabilities","Databreach"
"26955",377,"their","O","I-Capabilities","Databreach"
"26956",377,"data","O","I-Capabilities","Databreach"
"26957",1164,"The","O","B-Person","Databreach"
"26958",1164,"hackers","O","I-Person","Databreach"
"26959",1164,"using","O","B-Capabilities","Databreach"
"26960",1164,"an","O","I-Capabilities","Databreach"
"26961",1164,"alleged","O","I-Capabilities","Databreach"
"26962",1164,"cache","O","I-Capabilities","Databreach"
"26963",1164,"of","O","I-Capabilities","Databreach"
"26964",1164,"stolen","O","I-Capabilities","Databreach"
"26965",1164,"email","O","I-Capabilities","Databreach"
"26966",1164,"accounts","O","I-Capabilities","Databreach"
"26967",1164,"and","O","I-Capabilities","Databreach"
"26968",1164,"passwords","O","I-Capabilities","Databreach"
"26969",1164,"as","O","I-Capabilities","Databreach"
"26970",1164,"leverage","O","I-Capabilities","Databreach"
"26971",1164,"extort","B-Ransom","O","Ransom"
"26972",1164,"the","O","B-Organization","Ransom"
"26973",1164,"world","O","I-Organization","Ransom"
"26974",1164,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Organization","Ransom"
"26975",1164,"most","O","I-Organization","Ransom"
"26976",1164,"valuable","O","I-Organization","Ransom"
"26977",1844,"They","O","B-Person","Ransom"
"26978",1844,"have","B-Databreach","O","Databreach"
"26979",1844,"access","I-Databreach","O","Databreach"
"26980",1844,"559","O","B-Number","Databreach"
"26981",1844,"million","O","I-Number","Databreach"
"26982",1844,"Apple","O","B-Data","Databreach"
"26983",1844,"email","O","I-Data","Databreach"
"26984",1844,"iCloud","O","B-PII","Databreach"
"26985",1844,"accounts","O","I-PII","Databreach"
"26986",2475,"Turkish","O","B-Organization","Databreach"
"26987",2475,"Crime","O","I-Organization","Databreach"
"26988",2475,"Family","O","I-Organization","Databreach"
"26989",2475,"Apple","O","B-Organization","Databreach"
"26990",2475,"pays","B-Ransom","O","Ransom"
"26991",2475,"it","O","B-Organization","Ransom"
"26992",2475,"$","O","B-Money","Ransom"
"26993",2475,"cryptocurrency","O","B-PaymentMethod","Ransom"
"26994",2475,"Bitcoin","O","B-PaymentMethod","Ransom"
"26995",2475,"Ether","O","B-PaymentMethod","Ransom"
"26996",2475,"$","O","B-Money","Ransom"
"26997",2475,"iTunes","O","B-PaymentMethod","Ransom"
"26998",2475,"gift","O","I-PaymentMethod","Ransom"
"26999",2475,"cards","O","I-PaymentMethod","Ransom"
"27000",3608,"it","O","B-Data","Ransom"
"27001",3608,"obtained","B-Databreach","O","Databreach"
"27002",3608,"hack","B-Databreach","O","Databreach"
"27003",3608,"Apple","O","B-Organization","Databreach"
"27004",4215,"breaches","B-Databreach","O","Databreach"
"27005",4215,"Apple","O","B-Organization","Databreach"
"27006",4215,"systems","O","B-System","Databreach"
"27007",4215,"iCloud","O","B-System","Databreach"
"27008",4215,"Apple","O","B-PII","Databreach"
"27009",4215,"ID","O","I-PII","Databreach"
"27010",4722,"list","O","B-Data","Databreach"
"27011",4722,"email","O","B-PII","Databreach"
"27012",4722,"addresses","O","I-PII","Databreach"
"27013",4722,"passwords","O","B-PII","Databreach"
"27014",4722,"have","B-Databreach","O","Databreach"
"27015",4722,"been","I-Databreach","O","Databreach"
"27016",4722,"obtained","I-Databreach","O","Databreach"
"27017",4722,"previously","B-Databreach","O","Databreach"
"27018",4722,"compromised","I-Databreach","O","Databreach"
"27019",4722,"third-party","O","B-Organization","Databreach"
"27020",4722,"services","O","I-Organization","Databreach"
"27021",5254,"data","O","B-Data","Databreach"
"27022",5254,"set","O","I-Data","Databreach"
"27023",5254,"the","O","B-PII","Databreach"
"27024",5254,"email","O","I-PII","Databreach"
"27025",5254,"accounts","O","I-PII","Databreach"
"27026",5254,"passwords","O","B-PII","Databreach"
"27027",5254,"data","B-Databreach","O","Databreach"
"27028",5254,"leaked","I-Databreach","O","Databreach"
"27029",5254,"a","B-Databreach","O","Databreach"
"27030",5254,"past","I-Databreach","O","Databreach"
"27031",5254,"breach","I-Databreach","O","Databreach"
"27032",5254,"LinkedIn","O","B-Website","Databreach"
"27033",2015,"CD","O","B-Organization","Databreach"
"27034",2015,"Projekt","O","I-Organization","Databreach"
"27035",2015,"Red","O","I-Organization","Databreach"
"27036",2015,"extortionists","O","B-Person","Databreach"
"27037",2015,"have","B-Databreach","O","Databreach"
"27038",2015,"stolen","I-Databreach","O","Databreach"
"27039",2015,"files","O","B-Data","Databreach"
"27040",2015,"company","O","B-Organization","Databreach"
"27041",2015,"documents","O","B-Data","Databreach"
"27042",2690,"CD","O","B-Organization","Databreach"
"27043",2690,"Projekt","O","I-Organization","Databreach"
"27044",2690,"Red","O","I-Organization","Databreach"
"27045",2690,"pay","B-Ransom","O","Ransom"
"27046",2690,"the","I-Ransom","O","Ransom"
"27047",2690,"ransom","I-Ransom","O","Ransom"
"27048",2690,"being","I-Ransom","O","Ransom"
"27049",2690,"demanded","I-Ransom","O","Ransom"
"27050",2690,"thieves","O","B-Person","Ransom"
"27051",2690,"threatening","O","B-Capabilities","Ransom"
"27052",2690,"to","O","I-Capabilities","Ransom"
"27053",2690,"release","O","I-Capabilities","Ransom"
"27054",2690,"the","O","I-Capabilities","Ransom"
"27055",2690,"stolen","O","I-Capabilities","Ransom"
"27056",2690,"files","O","I-Capabilities","Ransom"
"27057",2690,"We","O","B-Organization","Ransom"
"27058",2690,"demands","B-Ransom","O","Ransom"
"27059",2690,"individual","O","B-Person","Ransom"
"27060",2690,"individuals","O","B-Person","Ransom"
"27061",2690,"lead","O","B-Capabilities","Ransom"
"27062",2690,"to","O","I-Capabilities","Ransom"
"27063",2690,"the","O","I-Capabilities","Ransom"
"27064",2690,"files","O","I-Capabilities","Ransom"
"27065",2690,"being","O","I-Capabilities","Ransom"
"27066",2690,"published","O","I-Capabilities","Ransom"
"27067",2690,"online","O","I-Capabilities","Ransom"
"27068",4860,"CD","O","B-Organization","Ransom"
"27069",4860,"Projekt","O","I-Organization","Ransom"
"27070",4860,"Red","O","I-Organization","Ransom"
"27071",4860,"pay","B-Ransom","O","Ransom"
"27072",4860,"a","I-Ransom","O","Ransom"
"27073",4860,"ransom","I-Ransom","O","Ransom"
"27074",5358,"Paying","B-Ransom","O","Ransom"
"27075",5358,"extortionists","O","B-Person","Ransom"
"27076",5358,"blackmailers","O","B-Person","Ransom"
"27077",5358,"company","O","B-Organization","Ransom"
"27078",6153,"CD","O","B-Organization","Ransom"
"27079",6153,"Projekt","O","I-Organization","Ransom"
"27080",6153,"RED","O","I-Organization","Ransom"
"27081",6153,"game","B-Databreach","O","Databreach"
"27082",6153,"leaking","I-Databreach","O","Databreach"
"27083",6519,"the","B-Databreach","O","Databreach"
"27084",6519,"game","I-Databreach","O","Databreach"
"27085",6519,"stolen","I-Databreach","O","Databreach"
"27086",6519,"hackers","O","B-Person","Databreach"
"27087",6811,"Recent","O","B-Time","Databreach"
"27088",6811,"months","O","I-Time","Databreach"
"27089",6811,"attacks","B-Ransom","O","Ransom"
"27090",6811,"hackers","O","B-Person","Ransom"
"27091",6811,"threatened","O","B-Capabilities","Ransom"
"27092",6811,"to","O","I-Capabilities","Ransom"
"27093",6811,"release","O","I-Capabilities","Ransom"
"27094",6811,"a","O","I-Capabilities","Ransom"
"27095",6811,"company","O","I-Capabilities","Ransom"
"27096",6811,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Capabilities","Ransom"
"27097",6811,"intellectual","O","I-Capabilities","Ransom"
"27098",6811,"ransom","B-Ransom","O","Ransom"
"27099",6811,"is","I-Ransom","O","Ransom"
"27100",6811,"paid","I-Ransom","O","Ransom"
"27101",7055,"month","O","B-Time","Ransom"
"27102",7055,"ago","O","I-Time","Ransom"
"27103",7055,"The","O","B-Organization","Ransom"
"27104",7055,"Dark","O","I-Organization","Ransom"
"27105",7055,"Overlord","O","I-Organization","Ransom"
"27106",7055,"hacking","O","I-Organization","Ransom"
"27107",7055,"group","O","I-Organization","Ransom"
"27108",7055,"blackmail","B-Ransom","O","Ransom"
"27109",7055,"money","I-Ransom","O","Ransom"
"27110",7055,"Netflix","O","B-Organization","Ransom"
"27111",7055,"deciding","O","B-Capabilities","Ransom"
"27112",7055,"to","O","I-Capabilities","Ransom"
"27113",7055,"leak","O","I-Capabilities","Ransom"
"27114",7055,"as-yet","O","I-Capabilities","Ransom"
"27115",7055,"unaired","O","I-Capabilities","Ransom"
"27116",7055,"episodes","O","I-Capabilities","Ransom"
"27117",7244,"hacking","O","B-Organization","Ransom"
"27118",7244,"group","O","I-Organization","Ransom"
"27119",7244,"published","B-Databreach","O","Databreach"
"27120",7244,"180,000","O","B-Number","Databreach"
"27121",7244,"medical","O","B-PII","Databreach"
"27122",7244,"records","O","I-PII","Databreach"
"27123",7244,"insurance","O","B-PII","Databreach"
"27124",7244,"and","O","I-PII","Databreach"
"27125",7244,"social","O","I-PII","Databreach"
"27126",7244,"security","O","I-PII","Databreach"
"27127",7244,"numbers","O","I-PII","Databreach"
"27128",7244,"dates","O","B-PII","Databreach"
"27129",7244,"of","O","I-PII","Databreach"
"27130",7244,"birth","O","I-PII","Databreach"
"27131",7244,"payment","O","B-PII","Databreach"
"27132",7244,"information","O","I-PII","Databreach"
"27133",7244,"healthcare","O","B-Organization","Databreach"
"27134",7244,"firms","O","I-Organization","Databreach"
"27135",7244,"demands","B-Ransom","O","Ransom"
"27136",7430,"a","O","B-Organization","Ransom"
"27137",7430,"chain","O","I-Organization","Ransom"
"27138",7430,"of","O","I-Organization","Ransom"
"27139",7430,"cosmetic","O","I-Organization","Ransom"
"27140",7430,"surgeries","O","I-Organization","Ransom"
"27141",7430,"Lithuania","O","B-GPE","Ransom"
"27142",7430,"hackers","O","B-Person","Ransom"
"27143",7430,"threatening","O","B-Capabilities","Ransom"
"27144",7430,"to","O","I-Capabilities","Ransom"
"27145",7430,"release","O","I-Capabilities","Ransom"
"27146",7430,"the","O","I-Capabilities","Ransom"
"27147",7430,"personal","O","I-Capabilities","Ransom"
"27148",7430,"details","O","I-Capabilities","Ransom"
"27149",7430,"of","O","I-Capabilities","Ransom"
"27150",7430,"clients","O","I-Capabilities","Ransom"
"27151",7587,"September","O","B-Time","Ransom"
"27152",7587,"2003","O","I-Time","Ransom"
"27153",7587,"German","O","B-Person","Ransom"
"27154",7587,"hacker","O","I-Person","Ransom"
"27155",7587,"leaked","B-Databreach","O","Databreach"
"27156",7587,"the","O","B-Data","Databreach"
"27157",7587,"source","O","I-Data","Databreach"
"27158",7587,"code","O","I-Data","Databreach"
"27159",7587,"game","O","B-Software","Databreach"
"27160",7587,"Half-Life","O","I-Software","Databreach"
"27161",7587,"2","O","I-Software","Databreach"
"27162",7708,"credit","O","B-PII","Databreach"
"27163",7708,"card","O","I-PII","Databreach"
"27164",7708,"data","O","I-PII","Databreach"
"27165",7708,"passwords","O","B-PII","Databreach"
"27166",7708,"are","B-Databreach","O","Databreach"
"27167",7708,"being","I-Databreach","O","Databreach"
"27168",7708,"stolen","I-Databreach","O","Databreach"
"27169",7708,"theft","B-Databreach","O","Databreach"
"27170",7708,"is","I-Databreach","O","Databreach"
"27171",7708,"theft","I-Databreach","O","Databreach"
"27172",7834,"video","O","B-Software","Databreach"
"27173",7834,"game","O","I-Software","Databreach"
"27174",7834,"plans","O","B-Capabilities","Databreach"
"27175",7834,"and","O","I-Capabilities","Databreach"
"27176",7834,"designs","O","I-Capabilities","Databreach"
"27177",7834,"that","O","I-Capabilities","Databreach"
"27178",7834,"are","O","I-Capabilities","Databreach"
